text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Latest updates on FIFA World Cup Qatar 2022 QNA FIFAWorldCup Qatar2022WorldCup2022 ,FALSE,6,NA,9/8/22 21:53,FALSE,NA,1.56799E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",QNAEnglish,0,FALSE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:44,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",v25706448,429,TRUE,FALSE,NA,NA
RT fifaworldcuppt O jogo mais chocante da história da FIFAWorldCup?Assista ao Brasil x Alemanha de 2014 completo nos canais sociais d,FALSE,0,NA,9/8/22 21:44,FALSE,NA,1.56799E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",HypeZx9,152,TRUE,FALSE,NA,NA
RT fifaworldcuppt O jogo mais chocante da história da FIFAWorldCup?Assista ao Brasil x Alemanha de 2014 completo nos canais sociais d,FALSE,0,NA,9/8/22 21:43,FALSE,NA,1.56799E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",joaomagnanimo01,152,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:42,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hadi78181751,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:41,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",s902d1,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:41,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nawafme2015,429,TRUE,FALSE,NA,NA
RT fifaworldcuppt O jogo mais chocante da história da FIFAWorldCup?Assista ao Brasil x Alemanha de 2014 completo nos canais sociais d,FALSE,0,NA,9/8/22 21:40,FALSE,NA,1.56799E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KalylSemi,152,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:40,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NassrLover2000,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:38,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FfcZrcvH8YfaQrF,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:37,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",plaK1WkzsoZNwh0,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:31,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alialqarnii40q,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:31,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NS_t00,429,TRUE,FALSE,NA,NA
Twelve years on ones a Newcastle striker another the Columbus Crews captain FIFAWorldCup  PL  MUFC  NUFC  MLS,FALSE,1,NA,9/8/22 21:30,FALSE,NA,1.56799E+18,NA,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",HITCsport,0,FALSE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:30,FALSE,NA,1.56799E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",abobayan661,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:29,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",haumud,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:27,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OPxrm,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:26,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MAQ003A,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:25,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jafar_najran,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:23,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HtyAlnkha,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:23,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",suliman100hotm1,429,TRUE,FALSE,NA,NA
RT fifaworldcuppt O jogo mais chocante da história da FIFAWorldCup?Assista ao Brasil x Alemanha de 2014 completo nos canais sociais d,FALSE,0,NA,9/8/22 21:22,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wallcs,152,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:20,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",moh_alassaf,429,TRUE,FALSE,NA,NA
RT fifaworldcuppt O jogo mais chocante da história da FIFAWorldCup?Assista ao Brasil x Alemanha de 2014 completo nos canais sociais d,FALSE,0,NA,9/8/22 21:20,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DanKanxa,152,TRUE,FALSE,NA,NA
Footballogue Jouer sur des cimetières et être damnés à jamais cest vrai cest du jamais vuFIFA FIFAWorldCup Qatar2022,FALSE,0,Footballogue,9/8/22 21:19,FALSE,1.56782E+18,1.56799E+18,603018371,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KayserS45552442,0,FALSE,FALSE,NA,NA
RT FIFAWorldCup This pass was dripping with sauce Find the greatest assists in FIFAWorldCup history and much more all for free,FALSE,0,NA,9/8/22 21:17,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",archieblessing1,3830,TRUE,FALSE,NA,NA
RT fifaworldcupes Un genio haciendo cosas que parecen imposibles  Pelé estuvo a centímetros de anotar dos de los mejores goles de,FALSE,0,NA,9/8/22 21:16,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pichiloor,34,TRUE,FALSE,NA,NA
RT FIFAWorldCup True genius is trying things you didnt think possible Pele came within inches of scoring two of the FIFAWorldCups,FALSE,0,NA,9/8/22 21:15,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",padfranceschini,78,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:15,FALSE,NA,1.56799E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",agX7DqLJw7o4P0j,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:15,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Saleh139587,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:14,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iBwsrxUflOfPnFn,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:14,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nassr_77_,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:12,FALSE,NA,1.56798E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mmaass11,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:12,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdood201167,429,TRUE,FALSE,NA,NA
O doldiarioonline e o cara mesmo edição de domingo passado veio até com o álbum da copa  6 figurinhas o jornal d ,FALSE,0,NA,9/8/22 21:12,TRUE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ubiratanaguiar1,0,FALSE,FALSE,NA,NA
RT fifaworldcuppt O jogo mais chocante da história da FIFAWorldCup?Assista ao Brasil x Alemanha de 2014 completo nos canais sociais d,FALSE,0,NA,9/8/22 21:11,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EoSantospai,152,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:10,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",almurikh,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:09,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ahmed_alzahranl,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:08,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",605_at,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:08,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kpre_11,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:05,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nsr99nsr,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:05,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2012_bood,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:04,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",terad42,429,TRUE,FALSE,NA,NA
RT fifaworldcuppt O jogo mais chocante da história da FIFAWorldCup?Assista ao Brasil x Alemanha de 2014 completo nos canais sociais d,FALSE,0,NA,9/8/22 21:03,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alveszxxz,152,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 21:03,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AllehyaniK,429,TRUE,FALSE,NA,NA
RT fifaworldcuppt O jogo mais chocante da história da FIFAWorldCup?Assista ao Brasil x Alemanha de 2014 completo nos canais sociais d,FALSE,0,NA,9/8/22 21:01,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tiago_TioDECA,152,TRUE,FALSE,NA,NA
RT burnerusmnt Queen Elizabeth never once saw England defeat the USMNT in a world cup in her 96 years on earth FIFAWorldCup,FALSE,0,NA,9/8/22 20:59,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ItsMattEhlers,1,TRUE,FALSE,NA,NA
For the first time in the Middle East region Qatar will be hosting the World Cupqatar2022fifaworldcup ,FALSE,1,NA,9/8/22 20:59,TRUE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RawyaAlSaadi,0,FALSE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 20:58,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alfheed327,429,TRUE,FALSE,NA,NA
RT FIFAWorldCup This pass was dripping with sauce Find the greatest assists in FIFAWorldCup history and much more all for free,FALSE,0,NA,9/8/22 20:58,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AJ_Wiafe,3830,TRUE,FALSE,NA,NA
2022 World Cup staduims in Qatar are all ready in an indication to the huge efforts that Qatar is doing in preparat ,FALSE,3,NA,9/8/22 20:58,TRUE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShimaaAlotaibi,0,FALSE,FALSE,NA,NA
Queen Elizabeth never once saw England defeat the USMNT in a world cup in her 96 years on earth FIFAWorldCup,FALSE,18,NA,9/8/22 20:58,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",burnerusmnt,1,FALSE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 20:57,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gulfkid1967,429,TRUE,FALSE,NA,NA
RT EttachkilaTN  Tunisie  Le match amical contre la Bolivie finalement annulé nouveau casse tête pour trouver un adversaire ,FALSE,0,NA,9/8/22 20:56,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",David2095_Sport,4,TRUE,FALSE,NA,NA
RT FIFAWorldCup This pass was dripping with sauce Find the greatest assists in FIFAWorldCup history and much more all for free,FALSE,0,NA,9/8/22 20:54,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nobelto_ganaldo,3830,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 20:53,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlfaifiM9,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 20:53,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fahadmashl,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 20:53,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",maenhne1,429,TRUE,FALSE,NA,NA
Qatars eight amazing stadiums are ready to host 2022 FIFA World CupQatar2022fifaworldcupfifaworldcupqatar ,FALSE,3,NA,9/8/22 20:52,TRUE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RawdaAlmuhandi,1,FALSE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 20:52,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BiBa15056,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 20:52,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hanu328,429,TRUE,FALSE,NA,NA
Catar 2022 FIFAWorldCup BudweiserBr Budweiser em busca do hexa sp home FIFAWorldCup budweiser budlover ,FALSE,0,NA,9/8/22 20:51,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gilsaito,0,FALSE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 20:50,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1430Aa,429,TRUE,FALSE,NA,NA
Waiting for the most beautiful event this year the World Cup in QatarQatar2022FIFAWorldCupFIFAWorldCupQatar2022,FALSE,1,NA,9/8/22 20:50,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yumnaalbadr,0,FALSE,FALSE,NA,NA
RT fifaworldcuppt O jogo mais chocante da história da FIFAWorldCup?Assista ao Brasil x Alemanha de 2014 completo nos canais sociais d,FALSE,0,NA,9/8/22 20:49,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bfr_mah,152,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 20:45,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",salrwbh19,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 20:44,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hsnalgh58282530,429,TRUE,FALSE,NA,NA
RT FIFAWorldCup This pass was dripping with sauce Find the greatest assists in FIFAWorldCup history and much more all for free,FALSE,0,NA,9/8/22 20:44,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JTeishi,3830,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 20:43,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdodore93,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 20:42,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",imr80,429,TRUE,FALSE,NA,NA
RT fifaworldcuppt Todas as versões do Fenômeno são bem fenomenais Ronaldo  CBFFutebol  FIFAWorldCup ,FALSE,0,NA,9/8/22 20:41,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",washingtonncp,62,TRUE,FALSE,NA,NA
RT fifaworldcuppt O jogo mais chocante da história da FIFAWorldCup?Assista ao Brasil x Alemanha de 2014 completo nos canais sociais d,FALSE,0,NA,9/8/22 20:40,FALSE,NA,1.56798E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PT0cs,152,TRUE,FALSE,NA,NA
RT FIFAWorldCup This pass was dripping with sauce Find the greatest assists in FIFAWorldCup history and much more all for free,FALSE,0,NA,9/8/22 20:39,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Alrasheed77,3830,TRUE,FALSE,NA,NA
RT fifaworldcupes Un genio haciendo cosas que parecen imposibles  Pelé estuvo a centímetros de anotar dos de los mejores goles de,FALSE,0,NA,9/8/22 20:38,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",daniceratti,34,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 20:37,FALSE,NA,1.56798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AkramAlghamdi5,429,TRUE,FALSE,NA,NA
RT AwadRagaan معقووووووولة هذا حساب محكم رياضي  دوريروشنالسعودي قضيةكنو FIFAWorldCup لجنةالانضباطوالأخلاق مركزالتحيكمالرياضي,FALSE,0,NA,9/8/22 20:35,FALSE,NA,1.56797E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mansour_suliman,429,TRUE,FALSE,NA,NA
